"CodeStateID","Code"
2129,"def anyLowercase(s):
    list(s)
    for i in range(0, len (s)):
        if s[i] == 'a' or 'b' or 'c' or 'd':
            return True
    else:
        return False"
2130,"def anyLowercase(s):
    list(s)
    for i in range(0, len (s)):
        if s[i] == 'a' or 'b' or 'c' or 'd' or 'e' or 'f' or 'g' or 'h' or 'j' or 'k' or 'l' or 'm' or 'n' or 'o' or 'p' or 'q' or 'r' or 's' or 't' or 'u' or 'v' or 'w' or 'x' or 'y' or"
2131,"def oneToN(n):
    s=''
    l=[]
    for i in range(1, n+1):
        l.append(str(i))
    for i in range(len(l)):
        s+=l[i]
    return s\"
2132,"def sumOfDigits(n):
    if n<0:
        return sumOfDigits(-n)
    if n=0:
        return 0
    else:
    return n%10 + sumOfDigits(n//10)\"
2133,"def sumOfDigits(n):
    if n<0:
        return sumOfDigits(-n)
    if n==0:
        return 0
    else:
    return n%10 + sumOfDigits(n//10)\"
2134,"def sumOfDigits(n):
    if n<0:
        return sumOfDigits(-n)
    if n==0:
        return 0
    else:
    return (n%10) + sumOfDigits(n//10)\"
2135,"def sumOfDigits(n):
    if n<0:
        return sumOfDigits(-n)
    elif n==0:
        return 0
    else:
        return (n%10) + sumOfDigits(n//10)\"
2136,"def sumOfDigits(n):
    n=abs(n)
    elif n==0:
        return 0
    else:
        return (n%10) + sumOfDigits(n//10)\"
2137,"def sumOfDigits(n):
    n=abs(n)
    if n==0:
        return 0
    else:
        return (n%10) + sumOfDigits(n//10)\"
2138,"def carefulSquareRoot(x):
    if x<0:
        return Error
    else: 
        return x**0.5"
2139,"import math
def carefulSquareRoot(x):
    if x<0:
        return Error
    else: 
        return math.sqrt(x)"
2140,"import math
def carefulSquareRoot(x):
    if x<0 or x=1:
        return Error
    else: 
        return math.sqrt(x)"
2141,"import math
def carefulSquareRoot(x):
    if x<0 or x==0:
        return Error
    else: 
        return math.sqrt(x)"
2142,"import math
def carefulSquareRoot(x):
    if x<0:
        return 'Error'
    else: 
        return math.sqrt(x)"
2143,"def castString(s, as_number):
    if as_number==True:
        return int(s)
    else:
    return False"
2144,"def castString(s, as_number):
    if as_number==True:
        return int(s)
    else:
        return False"
2145,"def castString(s, as_number):
    if as_number==True:
        return int(s)
    else:
        return s"
2146,"def castString(s, as_number):
    if as_number==True:
        return int(s)
    return s"
2147,"def stockChange(percent_change):
    if percent_change>0:
        return 'Up'
    elif percent_change<0:
        return 'Down'
    else: return 'No Change'\"
2148,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    for elem in s: 
        if (elem in lst)==True:
            return True
        return False
        
"
2149,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    for elem in s: 
        if ((elem in lst)==True):
            return True
        else:
            return False
        
"
2150,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    for elem in s: 
        if ((elem in lst)==True):
        return True
        else:
            return False
        
"
2151,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    for elem in s: 
        if (elem in lst):
            return True
        else:
            return False
        
"
2152,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    if (elem in lst):
        return True
    else:
        return False
        
"
2153,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    if (elem in lst)==True:
        return True
    else:
        return False
        
"
2154,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    if (s in lst)==True:
        return True
    else:
        return False
        
"
2155,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    for i in range(0, len(s)):
        if (s[i] in lst)==True:
            return True
        else:
            return False
        \"
2156,"import string
def anyLowercase(s):
    lst=[string.ascii_lowercase]
    for i in range(0, len(s)):
        if (s[i] in lst):
            return True
        else:
            return False
        \"
2157,"import string
def anyLowercase(s):
    for i in range(0, len(s)):
        if (s[i] in string.ascii_lowercase):
            return True
        else:
            return False\"
2158,"import string
def anyLowercase(s):
    lst1=[]
    for i in range(0, len(s)):
        if (s[i] in string.ascii_lowercase):
            lst1.append(s[i])
        if lst1==[]: 
            return False
        else:
            return True\"
2159,"import string
def anyLowercase(s):
    lst1=[]
    for i in range(0, len(s)+1):
        if (s[i] in string.ascii_lowercase):
            lst1.append(s[i])
        if lst1==[]: 
            return False
        else:
            return True\"
2160,"import string

def anyLowercase(s):

    lst1=[]

    for i in range(0, len(s)):

        if (s[i] in string.ascii_lowercase):

            lst1.append(s[i])

    if lst1==[]: 

        return False

    else:

        return True"
2161,"def isPrime(n):
    if n==2:
        return True
    for i in range(0, len(n)):
        if n%i==0:
            return True
        else: return False\"
2162,"def isPrime(n):
    if n==2:
        return True
    for i in range(0, len(n)):
        if n%i==0:
            return False
        else: return True\"
2163,"def isPrime(n):
    if n==2:
        return True
    prime=[]
    for i in range(0, len(n)):
        if n%i==0:
            prime.append(i)
    if prime==[]:
        return False\"
2164,"def isPrime(n):
    if n==2:
        return True
    for i in range(2, len(n)):
        if n%i!=0:
            return True
        else: return False\"
2165,"def friendOfFriends(d):
    return"
2166,"def isPrime(n):

    if n==2:

        return True

    for i in range(2, n+1):

        if n%i==0:

            return False

        else: return True"
2167,"def isPrime(n):

    if n==2:

        return True

    for i in range(2, n):

        if n%i==0:

            return False

        else: return True"
2168,"def isPrime(n):

    if n==2:

        return True

    for i in range(2, n):

        if n%i==0:

            return False

    return True 
\"
2169,"def middleElement(l):
    if len(l)%2==0:
	    mid_index=(-1+len(l))//2
	else: 
	    mid_index=(-1+len(l))//2 + 1
	return l[mid_index]"
2170,"def middleElement(l):

    if len(l)%2==0:

        mid_index=(-1+len(l))//2 + 1

    else: 

        mid_index=(-1+len(l))//2 

    return l[mid_index]"
2171,"def secondHalf(l):
    return l[(len(l)//2):len(l)]
	
\"
2172,"def reduceToPositive(l):
    for i in range(len(l)):
        if l[i]<0:
            del l[i]
    return l"
2173,"def reduceToPositive(l):
    for i in range(0, len(l)):
        if l[i]<0:
            del l[i]
    return l"
2174,"def reduceToPositive(l):
    for i in range(0, len(l)):
        if l[i]<0:
            del l[i]\"
2175,"def reduceToPositive(l):
    for i in range(0, len(l)):
        if l[i]<0:
            del l[i]
        print (l)"
2176,"def reduceToPositive(l):
    for i in range(0, len(l)):
        if l[i]<0:
            del l[i]
    print (l)"
2177,"def reduceToPositive(l):
    for i in range(0, len(l)):
        positive=[]
        if l[i]>0:
            positive.append(l[i])
    return positive"
2178,"def reduceToPositive(l):
    for i in range(0, len(l)):
    positive=[]
        if l[i]>0:
            positive.append(l[i])
    return positive"
2179,"def reduceToPositive(l):
    for i in range(0, len(l)):
        positive=[]
        if l[i]>0:
            positive.append(l[i])
    return positive\"
2180,"def factorial(n):
    #Base Case
    if n==0:
        return 1
    #Recursive Case
    else: 
        return n*factorial(n-1)\"
2181,"def fibonacci(n):
    #Base Case
    if n==1 or n==0:
        return n
    #Recursive Case
    else:
        result=fibonacci(n-1)+fibonacci(n-2)
        return result"
2182,"def friendsOfFriends(d):
    fof = dict()
    for key in d:
        sum = {}                                            #Create sum to store and update fof
        
        if (d[key] == set()):
            fof[key] = set()
        else:
"
2183,"def friendOfFriends(d):
    fof = dict()
    for key in d:
        sum = {}                                            #Create sum to store and update fof
        
        if (d[key] == set()):
            fof[key] = set()
        else:
"
2184,"def createNumberBlock(n):
    for row in range (0, n+1):
        for column in range(0, n+1):
            print ('*', end='')
\"
2185,"def createNumberBlock(n):
    for row in range (0, n+1):
        print()
        for column in range(0, n+1):
            return row
\"
2186,"def gcd(x, y):
    if y==0:
        return x
    #Recursive Case
    else:
        return gcd(x, x%y)\"
2187,"def gcd(x, y):
    if x>y: 
        if y==0:
            return x
        #Recursive Case
        else:
            return gcd(x, x%y)
    else:
        if x==0:
            return y
        #Recursive Case
        else:
            return gc"
2188,"def gcd(x, y):

    if (y == 0): return x

    else: return gcd(y, x%y)"
2189,"def reduceToPositive(l):
    for digit in l:
        if digit < 0:
            l.remove(digit)
    return l"
2190,"def reduceToPositive(l):
    for digit in range(len(l)):
        if l[digit] < 0:
            l.remove(digit)
    return l"
2191,"def reduceToPositive(l):
    for digit in range(len(l)-1):
        if l[digit] < 0:
            l.remove(digit)
    return l"
2192,"def reduceToPositive(l):
    for digit in l:
        if(digit<0):
            l.remove(digit)
    return l"
2193,"def findTheCircle(l):

    for i in range(0, len(l)):

        for j in range(len(l[i])):

            if l[i][j]=='o':

                return i, j

    else: return (-1, 1)"
2194,"def findTheCircle(l):

    for i in range(0, len(l)):

        for j in range(len(l[i])):

            if l[i][j]=='o':

                return i, j

    else: return (-1, -1)"
2195,"def findTheCircle(l):

    for i in range(0, len(l)):

        for j in range(0, len(l[i])):

            if l[i][j]=='o':

                return i, j

    else: return (-1, -1)"
2196,"def findTheCircle(l):

    for i in range(0, len(l)):

        for j in range(0, len(l[i])):

            if l[i][j]=='o':

                return j, i

    else: return (-1, -1)"
2197,"ddef findTheCircle(l):

    for i in range(0, len(l)):

        for j in range(0, len(l[i])):

            if l[i][j]=='o':

                return j,(len(l)-i-1)

    else: return (-1, -1)"
2198,"def findTheCircle(l):

    for i in range(0, len(l)):

        for j in range(0, len(l[i])):

            if l[i][j]=='o':

                return j,(len(l)-i-1)

    else: return (-1, -1)"
2199,"def reduceToPositive(l):

    positive=[]

    for i in l:

        if i>0:

            positive.append(i)

    return positive"
2200,"def createNumberBlock(n):

    for i in range(0, 3):

        for j in range (0, 3): 

            print (1+i+j, end='')

        print()"
2201,"def createNumberBlock(n):

    for i in range(0, n):

        for j in range (0, n): 

            print (1+i+j, end='')

        print()"
2202,"def singlePigLatin(s):
	return s[1:] + 's[0]' + 'ay'"
2203,"def singlePigLatin(s):
	return 's[1:]' + 's[0]' + 'ay'"
2204,"def hasTwoDigits(x):
	return 10 < x < 100"
2205,"def howManyEggCartons(eggs):
    cartons = 0
    if (eggs % 12) == 0:
        cartons = eggs / 12
    else:
        cartons = (eggs // 12) + 1
    return cartons"
2206,"def backwardsCombine(s1, s2):
	return [s2] + [s1]"
2207,"import math

def findRoot(a, b, c):
    discriminant = math.sqrt(b**2 - 4*a*c)
    x1 = (-b - discriminant)/(2*a)
    x2 = (-b + discriminant)/(2*a)
    return max(x1, x2)"
2208,"def kthDigit(x, k):
	return (x//10**k)%10"
2209,"def nearestBusStop(street):
	if street%8 == 0: return street
	else:
	    return round(street/8)*8"
2210,"def nearestBusStop(street):
	if street%8 == 0: return street
	elif street%8 == 4: return (street - 4)
	else:
	    return round(street/8)*8"
2211,"def overNineThousand(powerLevel):
	return (powerLevel > 9000)"
2212,"def isEvenPositiveInt(x):
	return (type(x) == int and x > 0 and x % 2 == 0)"
2213,"def carefulSquareRoot(x):
    result = 'Error' if x < 0 else x**0.5
    return result"
2214,"def castString(s, asNumber):
    if asNumber:
        s = int(s)    
    return s"
2215,"def stockChange(percentChange):
    result = ''
    if percentChange > 0:
        result = 'Up'
    elif percentChange == 0:
        result = 'No Change'
    else:
        result = 'Down'
    return result"
2216,"def oneToN(n):
    result = ''
    for i in range(1, n+1):
        result += str(i)
    return result"
2217,"def createNumberBlock(n):
    result = ''
    num = 0
    for i in range(1, n+1):
        num = i
        for k in range(n):
            result += str(num)
            num += 1
        result += '\
'
    return result"
2218,"def firstAndLast(s):
	return s[0] + s[-1]"
2219,"def isSubstring(s, t):
    if type(s) == str and type(t) == str and s in t: return True
	return False"
2220,"def isSubstring(s, t):
    if type(s) == str and type(t) == str and s in t: 
        return True
	return False"
2221,"def isSubstring(s, t):
    if type(s) == str and type(t) == str and s in t: 
        return True
	else:
	    return False"
2222,"def isSubstring(s, t):
    if type(s) == str and type(t) == str and s in t: 
        return True
    else:
        return False"
2223,"def middleElement(l):
	return l[len(l)//2]"
2224,"def secondHalf(l):
	return l[(len(l)//2):]"
2225,"def reduceToPositive(l):
    result = []
    for i in range(len(l)):
        if l[i] > 0:
            result += [l[i]]
    return result"
2226,"def treasureHunt(map):
    lstOfMoves = []
    i = 0
    while len(lstOfMoves) < len(map):
        s = map[i]
        i = map[i]
        if i > len(map):
            return 'trip'
        elif s == 'X':
            return 'treasure'
        eli"
2227,"def treasureHunt(map):
    lstOfMoves = []
    i = 0
    while len(lstOfMoves) < len(map):
        s = map[i]
        lstOfMoves += [i]
        i = map[i]
        if i > len(map):
            return 'trip'
        elif s == 'X':
            ret"
2228,"def treasureHunt(map):
    lstOfMoves = []
    i = 0
    while len(lstOfMoves) < len(map):
        s = map[i]
        lstOfMoves += [i]
        i = map[i]
        if i > len(map):
            return 'trip'
        if s == 'X':
            retur"
2229,"def treasureHunt(map):
    lstOfMoves = []
    i = 0
    while len(lstOfMoves) < len(map):
        s = map[i]
        lstOfMoves += [i]
        i = map[i]
        if type(s) != str and i > len(map):
            return 'trip'
        elif type(s)"
2230,"def treasureHunt(map):
    lstOfMoves = []
    i = 0
    while len(lstOfMoves) < len(map):
        s = map[i]
        lstOfMoves += [i]
        i += map[i]
        if type(s) != str and i > len(map):
            return 'trip'
        elif type(s"
2231,"def listOfLists(l):
    listSet = set()
    for i in range(len(l)):
        listSet += set(l[i])
    print(listSet)"
2232,"def listOfLists(l):
    listSet = set()
    for i in range(len(l)):
        listSet += set(l[i])
    return (listSet)"
2233,"def listOfLists(l):
    listSet = set()
    for i in range(len(l)):
        listSet.append(set(l[i]))
    return (listSet)"
2234,"def listOfLists(l):
    listSet = set()
    for i in range(len(l)):
        listSet.add(set(l[i]))
    return (listSet)"
2235,"def listOfLists(l):
    listSet = set()
    lst = []
    for i in range(len(l)):
        for k in range(len(l[i])):
            listSet.add(l[i][k])
    for num in listSet:
        lst += [num]
    return lst"
